ProjectId;ProjectName;StationId;StationCode;StationName;SampleDate_dato;SampleDate_tid;Depth1;Depth2;Al_µg/l;Al/IL_µg/l;Al/L_µg/l;Al/R_µg/l;Alk_4.5_mmol/l;ANC_µEkv/L;As_µg/l;Au_µg/l;Ba_µg/l;Ca_mg/L;Cd_µg/l;Ce_µg/l;Cl_mg/L;Co_µg/l;Cr_µg/l;Cu_mg/l;DOC_mg/L C;Er_µg/l;Eu_µg/l;Farge_mg Pt/l;Fe_µg/l;Hg_ng/l;Ho_µg/l;K_mg/L;KOND20_µS/cm;Konduktivitet_mS/m;Mg_mg/L;Mn_µg/l;Mo_µg/l;Na_mg/L;NH4-N_µg/l;Ni_µg/L;NO3-N_µg/l;Pb_mg/l;PCB101_ng/l;PCB28_ng/l;Pd_µg/l;pH;PO4-P_µg/l;Pt_µg/l;S_µg/l;SiO2_mg/l;Sm_µg/l;SO4_mg/L;SO4_Old_mg/l;Sr_µg/l;TOC_mg/l;TOTN_µg/l;TOTP_µg/l;UV absorbans_Abs/cm;UV-Abs. 254nm_Abs/cm;UV-Abs. 365nm_Abs/cm;UV-Abs. 410nm_Abs/cm;Y_µg/l;Zn_mg/l
2898;FELTFO;37933;LAE03;Innløpsbekk øst;17.09.1976;00:00:00;0;0;365;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.78;NaN;NaN;1.2;NaN;NaN;NaN;NaN;NaN;NaN;149.5;NaN;NaN;NaN;0.41;29.1;NaN;0.45;NaN;NaN;1.24;NaN;NaN;90;NaN;NaN;NaN;NaN;5.26;NaN;NaN;NaN;NaN;NaN;NaN;5.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.09.1976;00:00:00;0;0;405;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.86;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NaN;149.5;NaN;NaN;NaN;0.42;29.4;NaN;0.48;NaN;NaN;1.22;NaN;NaN;90;NaN;NaN;NaN;NaN;5.3;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;19.09.1976;00:00:00;0;0;360;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.75;NaN;NaN;1.5;NaN;NaN;NaN;NaN;NaN;NaN;126.5;NaN;NaN;NaN;0.4;31.3;NaN;0.52;NaN;NaN;1.22;NaN;NaN;70;NaN;NaN;NaN;NaN;5.14;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;20.09.1976;00:00:00;0;0;350;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.78;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NaN;108;NaN;NaN;NaN;0.36;33.9;NaN;0.53;NaN;NaN;1.26;NaN;NaN;50;NaN;NaN;NaN;NaN;4.93;NaN;NaN;NaN;NaN;NaN;NaN;7.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;25.09.1976;00:00:00;0;0;330;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.9;NaN;NaN;1.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.38;33.8;NaN;0.52;NaN;NaN;1.22;NaN;NaN;40;NaN;NaN;NaN;NaN;5.04;NaN;NaN;NaN;NaN;NaN;NaN;7.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;27.09.1976;00:00:00;0;0;260;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.87;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.24;33;NaN;0.54;NaN;NaN;2.8;NaN;NaN;40;NaN;NaN;NaN;NaN;4.89;NaN;NaN;NaN;NaN;NaN;NaN;7.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;30.09.1976;00:00:00;0;0;260;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.93;NaN;NaN;1.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;32.9;NaN;0.55;NaN;NaN;2.9;NaN;NaN;30;NaN;NaN;NaN;NaN;4.93;NaN;NaN;NaN;NaN;NaN;NaN;7.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.10.1976;00:00:00;0;0;290;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.87;NaN;NaN;1.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.27;32.3;NaN;0.52;NaN;NaN;2.74;NaN;NaN;40;NaN;NaN;NaN;NaN;4.93;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.10.1976;00:00:00;0;0;560;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.87;NaN;NaN;1.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.25;49;NaN;0.81;NaN;NaN;3.8;NaN;NaN;40;NaN;NaN;NaN;NaN;4.49;NaN;NaN;NaN;NaN;NaN;NaN;8.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;09.10.1976;00:00:00;0;0;540;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.31;NaN;NaN;1.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;46.1;NaN;0.53;NaN;NaN;1.14;NaN;NaN;30;NaN;NaN;NaN;NaN;4.3;NaN;NaN;NaN;NaN;NaN;NaN;8.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;12.10.1976;00:00:00;0;0;460;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.1;NaN;NaN;1.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.19;49.3;NaN;0.5;NaN;NaN;1.08;NaN;NaN;140;NaN;NaN;NaN;NaN;4.31;NaN;NaN;NaN;NaN;NaN;NaN;8.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;21.10.1976;00:00:00;0;0;390;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.43;NaN;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.18;42.5;NaN;0.41;NaN;NaN;0.98;NaN;NaN;10;NaN;NaN;NaN;NaN;4.37;NaN;NaN;NaN;NaN;NaN;NaN;7.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;30.10.1976;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.85;NaN;NaN;0.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.14;35;NaN;0.46;NaN;NaN;0.88;NaN;NaN;< 10;NaN;NaN;NaN;NaN;4.37;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.11.1976;00:00:00;0;0;265;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.87;NaN;NaN;0.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.11;32;NaN;0.46;NaN;NaN;0.9;NaN;NaN;30;NaN;NaN;NaN;NaN;4.48;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;12.11.1976;00:00:00;0;0;300;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.47;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.11;32.2;NaN;0.36;NaN;NaN;0.76;NaN;NaN;10;NaN;NaN;NaN;NaN;4.35;NaN;NaN;NaN;NaN;NaN;NaN;4.8;NaN;9.7;190;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;20.11.1976;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.62;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.11;29.9;NaN;0.38;NaN;NaN;0.86;NaN;NaN;20;NaN;NaN;NaN;NaN;4.44;NaN;NaN;NaN;NaN;NaN;NaN;4.9;NaN;9.5;270;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;26.11.1976;00:00:00;0;0;300;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.61;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.1;29.5;NaN;0.38;NaN;NaN;0.84;NaN;NaN;20;NaN;NaN;NaN;NaN;4.52;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;9.5;140;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;03.12.1976;00:00:00;0;0;545;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.82;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.1;29.5;NaN;0.42;NaN;NaN;0.92;NaN;NaN;20;NaN;NaN;NaN;NaN;4.51;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;8.5;340;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;10.12.1976;00:00:00;0;0;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.64;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.1;28.4;NaN;0.38;NaN;NaN;0.9;NaN;NaN;40;NaN;NaN;NaN;NaN;4.52;NaN;NaN;NaN;NaN;NaN;NaN;5.9;NaN;7.7;260;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.12.1976;00:00:00;0;0;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.7;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.14;28.2;NaN;0.38;NaN;NaN;0.95;NaN;NaN;20;NaN;NaN;NaN;NaN;4.55;NaN;NaN;NaN;NaN;NaN;NaN;7.1;NaN;7.7;320;7;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;23.12.1976;00:00:00;0;0;325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.81;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.14;27.5;NaN;0.4;NaN;NaN;0.9;NaN;NaN;40;NaN;NaN;NaN;NaN;4.63;NaN;NaN;NaN;NaN;NaN;NaN;6.1;NaN;7.4;370;7;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;31.12.1976;00:00:00;0;0;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.86;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.12;27.9;NaN;0.4;NaN;NaN;0.9;NaN;NaN;60;NaN;NaN;NaN;NaN;4.62;NaN;NaN;NaN;NaN;NaN;NaN;6.4;NaN;6.8;360;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;07.01.1977;00:00:00;0;0;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.87;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;26.7;NaN;0.4;NaN;NaN;0.99;NaN;NaN;60;NaN;NaN;NaN;NaN;4.67;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;9.8;250;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;14.01.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.83;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.19;27.3;NaN;0.4;NaN;NaN;0.96;NaN;NaN;60;NaN;NaN;NaN;NaN;4.65;NaN;NaN;NaN;NaN;NaN;NaN;6.1;NaN;9.6;330;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;21.01.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.87;NaN;NaN;0.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.24;26.1;NaN;0.4;NaN;NaN;1.12;NaN;NaN;40;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;NaN;NaN;NaN;6.1;NaN;10;310;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;28.01.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.85;NaN;NaN;0.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.21;23.9;NaN;0.41;NaN;NaN;1.04;NaN;NaN;30;NaN;NaN;NaN;NaN;4.66;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;11.6;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;04.02.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.78;NaN;NaN;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;25.5;NaN;0.39;NaN;NaN;0.98;NaN;NaN;55;NaN;NaN;NaN;NaN;4.78;NaN;NaN;NaN;NaN;NaN;NaN;5.5;NaN;11;320;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;11.02.1977;00:00:00;0;0;270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.8;NaN;NaN;0.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.25;25.2;NaN;0.39;NaN;NaN;1.12;NaN;NaN;70;NaN;NaN;NaN;NaN;4.77;NaN;NaN;NaN;NaN;NaN;NaN;5.4;NaN;11.5;330;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.02.1977;00:00:00;0;0;250;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.78;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;25;NaN;0.39;NaN;NaN;1.08;NaN;NaN;50;NaN;NaN;NaN;NaN;4.8;NaN;NaN;NaN;NaN;NaN;NaN;5.3;NaN;10.1;250;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;26.02.1977;00:00:00;0;0;320;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.8;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.22;24.5;NaN;0.38;NaN;NaN;0.98;NaN;NaN;60;NaN;NaN;NaN;NaN;4.8;NaN;NaN;NaN;NaN;NaN;NaN;5.6;NaN;9.3;360;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.03.1977;00:00:00;0;0;340;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.8;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.28;24.3;NaN;0.37;NaN;NaN;0.99;NaN;NaN;60;NaN;NaN;NaN;NaN;4.86;NaN;NaN;NaN;NaN;NaN;NaN;5.5;NaN;9.5;320;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;13.03.1977;00:00:00;0;0;350;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.96;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.26;27;NaN;0.41;NaN;NaN;1.13;NaN;NaN;180;NaN;NaN;NaN;NaN;4.86;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;9.7;410;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.03.1977;00:00:00;0;0;280;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.95;NaN;NaN;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.36;27.6;NaN;0.46;NaN;NaN;1.15;NaN;NaN;110;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;NaN;NaN;NaN;6.6;NaN;6.6;370;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;25.03.1977;00:00:00;0;0;300;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.9;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.37;29.5;NaN;0.44;NaN;NaN;1.16;NaN;NaN;110;NaN;NaN;NaN;NaN;4.61;NaN;NaN;NaN;NaN;NaN;NaN;6.7;NaN;9.2;370;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;01.04.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.77;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.36;27.9;NaN;0.41;NaN;NaN;1.07;NaN;NaN;70;NaN;NaN;NaN;NaN;4.67;NaN;NaN;NaN;NaN;NaN;NaN;6.3;NaN;9.9;310;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.04.1977;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.04.1977;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.68;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;07.04.1977;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.68;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;08.04.1977;00:00:00;0;0;300;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.73;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.33;27.3;NaN;0.41;NaN;NaN;1.16;NaN;NaN;70;NaN;NaN;NaN;NaN;4.66;NaN;NaN;NaN;NaN;NaN;NaN;6.2;NaN;8.5;340;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;09.04.1977;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;27.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.69;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;16.04.1977;00:00:00;0;0;320;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.72;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.44;27.1;NaN;0.36;NaN;NaN;1.09;NaN;NaN;70;NaN;NaN;NaN;NaN;4.72;NaN;NaN;NaN;NaN;NaN;NaN;5.8;NaN;13.2;390;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;22.04.1977;00:00:00;0;0;300;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.56;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.41;26.9;NaN;0.35;NaN;NaN;0.99;NaN;NaN;100;NaN;NaN;NaN;NaN;4.62;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;13;270;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;23.04.1977;00:00:00;0;0;310;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;70;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15;340;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;27.04.1977;18:40:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;28.04.1977;09:25:00;0;0;270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.41;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.51;28.1;NaN;0.34;NaN;NaN;0.97;NaN;NaN;40;NaN;NaN;NaN;NaN;4.55;NaN;NaN;NaN;NaN;NaN;NaN;5.4;NaN;14;280;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;28.04.1977;18:10:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;28.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.54;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;29.04.1977;09:30:00;0;0;260;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.38;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.52;28.3;NaN;0.34;NaN;NaN;0.93;NaN;NaN;30;NaN;NaN;NaN;NaN;4.5;NaN;NaN;NaN;NaN;NaN;NaN;5.2;NaN;13.3;280;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;29.04.1977;18:20:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;29.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;30.04.1977;00:00:00;0;0;230;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.39;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.5;29.6;NaN;0.34;NaN;NaN;0.94;NaN;NaN;60;NaN;NaN;NaN;NaN;4.47;NaN;NaN;NaN;NaN;NaN;NaN;6.1;NaN;20.8;250;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;01.05.1977;10:15:00;0;0;240;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.27;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.51;29.1;NaN;0.33;NaN;NaN;0.9;NaN;NaN;50;NaN;NaN;NaN;NaN;4.45;NaN;NaN;NaN;NaN;NaN;NaN;5.7;NaN;14.1;280;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;03.05.1977;08:00:00;0;0;220;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.18;NaN;NaN;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.5;28.7;NaN;0.31;NaN;NaN;0.82;NaN;NaN;40;NaN;NaN;NaN;NaN;4.43;NaN;NaN;NaN;NaN;NaN;NaN;5.3;NaN;12.7;270;4;NaN;NaN;NaN;NaN;NaN;NaN
