Station.ID	water_sample_id	sample_date	wavelength	abs_per_cm
108	659306	15.10.2017 10:16	360	0.158716
108	659306	15.10.2017 10:16	365	0.146376
108	659306	15.10.2017 10:16	410	0.0688444
108	659540	23.10.2017 12:56	254	0.635464
108	659540	23.10.2017 12:56	360	0.161592
108	659540	23.10.2017 12:56	365	0.14892
108	659540	23.10.2017 12:56	410	0.0699084
108	659298	28.10.2017 12:27	254	0.626736
108	659298	28.10.2017 12:27	360	0.160508
108	659298	28.10.2017 12:27	365	0.148288
108	659298	28.10.2017 12:27	410	0.07062
108	659294	05.11.2017 14:35	254	0.617228
108	659294	05.11.2017 14:35	360	0.15594
108	659294	05.11.2017 14:35	365	0.143692
108	659294	05.11.2017 14:35	410	0.067492
108	659371	12.11.2017 13:33	254	0.615936
108	659371	12.11.2017 13:33	360	0.157156
108	659371	12.11.2017 13:33	365	0.144932
108	659371	12.11.2017 13:33	410	0.06824
108	659631	18.11.2017 14:15	254	0.625092
108	659631	18.11.2017 14:15	360	0.15932
108	659631	18.11.2017 14:15	365	0.147
108	659631	18.11.2017 14:15	410	0.069344
108	659667	26.11.2017 22:45	254	0.608848
108	659667	26.11.2017 22:45	360	0.156688
108	659667	26.11.2017 22:45	365	0.144392
108	659667	26.11.2017 22:45	410	0.06746
108	659833	03.12.2017 13:44	254	0.624228
108	659833	03.12.2017 13:44	360	0.161984
108	659833	03.12.2017 13:44	365	0.149336
108	659833	03.12.2017 13:44	410	0.070752
108	659790	11.12.2017 20:06	254	0.625572
108	659790	11.12.2017 20:06	360	0.16128
108	659790	11.12.2017 20:06	365	0.148532
108	659790	11.12.2017 20:06	410	0.069188
108	659834	17.12.2017 00:00	254	0.637808
108	659834	17.12.2017 00:00	360	0.1638
108	659834	17.12.2017 00:00	365	0.150984
108	659834	17.12.2017 00:00	410	0.070448
108	659789	23.12.2017 14:57	254	0.600488
108	659789	23.12.2017 14:57	360	0.154432
108	659789	23.12.2017 14:57	365	0.142308
108	659789	23.12.2017 14:57	410	0.06656
108	659791	29.12.2017 12:15	254	0.652816
108	659791	29.12.2017 12:15	360	0.16674
108	659791	29.12.2017 12:15	365	0.153624
108	659791	29.12.2017 12:15	410	0.07166
108	659814	06.01.2018 16:30	254	0.597708
108	659814	06.01.2018 16:30	360	0.154704
108	659814	06.01.2018 16:30	365	0.142716
108	659814	06.01.2018 16:30	410	0.067688
108	659941	16.01.2018 21:19	254	0.613464
108	659941	16.01.2018 21:19	360	0.158632
108	659941	16.01.2018 21:19	365	0.146352
108	659941	16.01.2018 21:19	410	0.069084
108	659969	22.01.2018 15:00	254	0.585856
108	659969	22.01.2018 15:00	360	0.152348
108	659969	22.01.2018 15:00	365	0.140564
108	659969	22.01.2018 15:00	410	0.066684
108	659966	25.01.2018 10:52	254	0.590536
108	659966	25.01.2018 10:52	360	0.152684
108	659966	25.01.2018 10:52	365	0.140856
108	659966	25.01.2018 10:52	410	0.0667
108	659974	02.02.2018 20:30	254	0.594372
108	659974	02.02.2018 20:30	360	0.153696
108	659974	02.02.2018 20:30	365	0.141848
108	659974	02.02.2018 20:30	410	0.066644
108	660586	11.02.2018 11:00	254	0.58772
108	660586	11.02.2018 11:00	360	0.153392
108	660586	11.02.2018 11:00	365	0.141452
108	660586	11.02.2018 11:00	410	0.066936
108	660623	19.02.2018 01:00	254	0.580348
108	660623	19.02.2018 01:00	360	0.151296
108	660623	19.02.2018 01:00	365	0.139584
108	660623	19.02.2018 01:00	410	0.06582
108	660636	24.02.2018 00:00	254	0.580408
108	660636	24.02.2018 00:00	360	0.15052
108	660636	24.02.2018 00:00	365	0.138844
108	660636	24.02.2018 00:00	410	0.065608
108	660709	03.03.2018 15:03	254	0.538928
108	660709	03.03.2018 15:03	360	0.142368
108	660709	03.03.2018 15:03	365	0.131424
108	660709	03.03.2018 15:03	410	0.062772
108	660736	10.03.2018 14:35	254	0.536988
108	660736	10.03.2018 14:35	360	0.139852
108	660736	10.03.2018 14:35	365	0.129092
108	660736	10.03.2018 14:35	410	0.06116
108	660777	19.03.2018 14:15	254	0.55648
108	660777	19.03.2018 14:15	360	0.146552
108	660777	19.03.2018 14:15	365	0.135508
108	660777	19.03.2018 14:15	410	0.06482
108	660839	24.03.2018 11:20	254	0.567252
108	660839	24.03.2018 11:20	360	0.148848
108	660839	24.03.2018 11:20	365	0.137424
108	660839	24.03.2018 11:20	410	0.065576
108	661076	03.04.2018 12:45	254	0.51102
108	661076	03.04.2018 12:45	360	0.137108
108	661076	03.04.2018 12:45	365	0.126764
108	661076	03.04.2018 12:45	410	0.060856
108	660936	07.04.2018 13:37	254	0.577256
108	660936	07.04.2018 13:37	360	0.151704
108	660936	07.04.2018 13:37	365	0.140064
108	660936	07.04.2018 13:37	410	0.06674
108	661299	17.04.2018 18:30	254	0.602612
108	661299	17.04.2018 18:30	360	0.154832
108	661299	17.04.2018 18:30	365	0.142652
108	661299	17.04.2018 18:30	410	0.066112
108	661066	21.04.2018 13:30	254	0.453116
108	661066	21.04.2018 13:30	360	0.113476
108	661066	21.04.2018 13:30	365	0.10454
108	661066	21.04.2018 13:30	410	0.048536
108	661058	30.04.2018 19:50	254	0.372352
108	661058	30.04.2018 19:50	360	0.096108
108	661058	30.04.2018 19:50	365	0.088616
108	661058	30.04.2018 19:50	410	0.041936
108	661549	14.05.2018 18:18	254	0.3509502
108	661549	14.05.2018 18:18	360	0.090638
108	661549	14.05.2018 18:18	365	0.083724
108	661549	14.05.2018 18:18	410	0.040112
108	661383	21.05.2018 13:03	254	0.344076
108	661383	21.05.2018 13:03	360	0.086442
108	661383	21.05.2018 13:03	365	0.079762
108	661383	21.05.2018 13:03	410	0.038454
108	661382	27.05.2018 15:05	254	0.328796
108	661382	27.05.2018 15:05	360	0.0787682
108	661382	27.05.2018 15:05	365	0.072508
108	661382	27.05.2018 15:05	410	0.03385
108	661385	03.06.2018 09:57	254	0.300694
108	661385	03.06.2018 09:57	360	0.0721822
108	661385	03.06.2018 09:57	365	0.066496
108	661385	03.06.2018 09:57	410	0.030904
108	661386	10.06.2018 10:48	254	0.30748
108	661386	10.06.2018 10:48	360	0.0739562
108	661386	10.06.2018 10:48	365	0.068164
108	661386	10.06.2018 10:48	410	0.032182
108	661387	18.06.2018 12:13	254	0.30617
108	661387	18.06.2018 12:13	360	0.0728362
108	661387	18.06.2018 12:13	365	0.067058
108	661387	18.06.2018 12:13	410	0.031184
108	661842	24.06.2018 14:46	254	0.29046
108	661842	24.06.2018 14:46	360	0.0699282
108	661842	24.06.2018 14:46	365	0.064398
