station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,Hg (IVL)Filtrert_ng/l,Hg(IVL)_ng/l,Hg_ng/l,MeHg(IVL) Filtrert_ng/l,MeHg(IVL)_ng/l,MeHg_ng/l,TOC_mg C/l,UVABS254(filtrert+ufiltrert)_Abs/cm,UVABS254(ufiltrert)_Abs/cm,UVABS365(filtrert+ufiltrert)_Abs/cm,UVABS365(ufiltrert)_Abs/cm,UVABS410(filtrert+ufiltrert)_Abs/cm,UVABS410(ufiltrert)_Abs/cm
108,LAE01,"Langtjern, utløp",2018-05-21 13:03:00,0.0,0.0,,,,,,,,7.5,,,,,,
108,LAE01,"Langtjern, utløp",2018-05-27 15:05:00,0.0,0.0,,,,,,,,7.4,,,,,,
108,LAE01,"Langtjern, utløp",2018-06-03 09:57:00,0.0,0.0,,,,,,,,7.5,,,,,,
108,LAE01,"Langtjern, utløp",2018-06-10 10:48:00,0.0,0.0,,,,,,,,7.2,,,,,,
108,LAE01,"Langtjern, utløp",2018-06-18 12:13:00,0.0,0.0,,,,,,,,7.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-06-24 14:46:00,0.0,0.0,,,,,,,,6.8,,,,,,
108,LAE01,"Langtjern, utløp",2018-07-01 12:48:00,0.0,0.0,,,,,,,,6.9,,,,,,
108,LAE01,"Langtjern, utløp",2018-07-08 11:58:00,0.0,0.0,,,,,,,,6.9,,,,,,
108,LAE01,"Langtjern, utløp",2018-08-08 17:38:00,0.0,0.0,,,,,,,,7.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-08-12 11:47:00,0.0,0.0,,,,,,,,9.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-08-20 12:58:00,0.0,0.0,,,,,,,,12.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-08-26 10:50:00,0.0,0.0,,,,,,,,12.6,,,,,,
108,LAE01,"Langtjern, utløp",2018-09-03 08:36:00,0.0,0.0,,,,,,,,10.6,,,,,,
108,LAE01,"Langtjern, utløp",2018-09-09 11:45:00,0.0,0.0,,,,,,,,11.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-09-16 11:20:00,0.0,0.0,,,,,,,,14.5,,,,,,
108,LAE01,"Langtjern, utløp",2018-09-23 17:10:00,0.0,0.0,,,,,,,,14.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-09-29 12:15:00,0.0,0.0,,,,,,,,13.0,,,,,,
108,LAE01,"Langtjern, utløp",2018-10-07 00:00:00,0.0,0.0,,,,,,,,13.2,,,,,,
108,LAE01,"Langtjern, utløp",2018-10-14 13:30:00,0.0,0.0,,,,,,,,12.5,,,,,,
108,LAE01,"Langtjern, utløp",2018-10-21 13:02:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-01 13:57:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-04 12:56:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-09 00:00:00,0.5,0.5,,,,,,,,13.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-11 13:05:00,0.0,0.0,,,,,,,,14.8,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-18 13:20:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2018-11-25 12:35:00,0.0,0.0,,,,,,,,15.4,,,,,,
108,LAE01,"Langtjern, utløp",2018-12-02 13:04:00,0.0,0.0,,,,,,,,12.8,,,,,,
108,LAE01,"Langtjern, utløp",2018-12-09 13:45:00,0.0,0.0,,,,,,,,14.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-12-15 13:19:00,0.0,0.0,,,,,,,,14.6,,,,,,
108,LAE01,"Langtjern, utløp",2018-12-22 14:33:00,0.0,0.0,,,,,,,,13.8,,,,,,
108,LAE01,"Langtjern, utløp",2018-12-29 15:48:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-01-07 21:13:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-01-14 21:13:00,0.0,0.0,,,,,,,,14.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-01-20 13:45:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-01-29 21:18:00,0.0,0.0,,,,,,,,13.6,,,,,,
108,LAE01,"Langtjern, utløp",2019-02-05 18:11:00,0.0,0.0,,,,,,,,14.1,,,,,,
108,LAE01,"Langtjern, utløp",2019-02-11 21:02:00,0.0,0.0,,,,,,,,13.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-02-19 12:30:00,0.0,0.0,,,,,,,,13.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-02-27 12:10:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2019-03-04 18:10:00,0.0,0.0,,,,,,,,13.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-03-11 10:30:00,0.0,0.0,,,,,,,,12.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-03-16 14:10:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2019-03-24 17:15:00,0.0,0.0,,,,,,,,11.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-04-01 20:26:00,0.0,0.0,,,,,,,,14.2,,,,,,
108,LAE01,"Langtjern, utløp",2019-04-07 12:39:00,0.0,0.0,,,,,,,,12.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-04-14 11:50:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2019-04-22 14:26:00,0.0,0.0,,,,,,,,10.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-04-29 21:17:00,0.0,0.0,,,,,,,,8.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-05-05 13:45:00,0.0,0.0,,,,,,,,9.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-05-12 14:39:00,0.0,0.0,,,,,,,,9.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-05-19 14:17:00,0.0,0.0,,,,,,,,8.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-05-21 00:00:00,0.0,0.0,,,,,,,,,,,,,,
108,LAE01,"Langtjern, utløp",2019-05-26 13:49:00,0.0,0.0,,,,,,,,10.0,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-02 14:04:00,0.0,0.0,,,,,,,,9.2,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-07 00:00:00,0.0,0.0,,,,,,,,,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-09 13:23:00,0.0,0.0,,,,,,,,10.0,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-16 13:28:00,0.0,0.0,,,,,,,,10.3,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-23 13:36:00,0.0,0.0,,,,,,,,10.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-06-30 11:59:00,0.0,0.0,,,,,,,,10.7,,,,,,
108,LAE01,"Langtjern, utløp",2019-07-07 10:51:00,0.0,0.0,,,,,,,,10.2,,,,,,
108,LAE01,"Langtjern, utløp",2019-07-15 11:35:00,0.0,0.0,,,,,,,,9.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-07-24 00:00:00,0.0,0.0,9.8,,,,,,,9.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-07-28 12:50:00,0.0,0.0,,,,,,,,9.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-08-04 10:48:00,0.0,0.0,,,,,,,,9.0,,,,,,
108,LAE01,"Langtjern, utløp",2019-08-11 14:30:00,0.0,0.0,,,,,,,,9.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-08-18 11:39:00,0.0,0.0,,,,,,,,11.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-08-25 00:00:00,0.0,0.0,,,,,,,,13.2,,,,,,
108,LAE01,"Langtjern, utløp",2019-09-01 00:00:00,0.0,0.0,,,,,,,,14.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-09-08 09:51:00,0.0,0.0,,,,,,,,14.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-09-15 14:58:00,0.0,0.0,,,,,,,,15.6,,,,,,
108,LAE01,"Langtjern, utløp",2019-09-22 15:03:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-09-29 10:50:00,0.0,0.0,,,,,,,,13.5,,,,,,
108,LAE01,"Langtjern, utløp",2019-10-06 11:10:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-10-13 00:00:00,0.0,0.0,,,,,,,,14.0,,,,,,
108,LAE01,"Langtjern, utløp",2019-10-20 13:17:00,0.0,0.0,,,,,,,,14.4,,,,,,
