Station.ID	Station.Code	Station	Date	TOC_m	THg_m	Hg:TOC	MeHg_m	X254nm	X365nm						THg_s	MeHg_s	DOC_s	X254nm_s	X285nm_s	X365nm_s	X400nm_s	labile_m	labile_s	sUVa_m	sUVa_s	sVISa_m	sVISa_s	SAR_m	E2_E3_m	E2_E3_s	THGTOC_m	THGDOC_s	MeHGTOC_m	MeHGDOC_s	MeHg_rel_m
108	LAE01	Outlet	02.01.2016	12.4	NA	#VALUE!	NA	0.614676	0.143612	0.614676	0.143612		0	0	NA	NA	NA	NA	NA	NA	NA	3.5909	NA	4.957065	NA	6.434194	NA	7704.251	4.280116	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.01.2016	12.1	NA	#VALUE!	NA	0.590008	0.139072	0.590008	0.139072		0	0	NA	NA	NA	NA	NA	NA	NA	3.546112	NA	4.876099	NA	6.390744	NA	7629.94	4.242464	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	17.01.2016	11.8	NA	#VALUE!	NA	0.561216	0.131876	0.561216	0.131876		0	0	NA	NA	NA	NA	NA	NA	NA	3.456369	NA	4.756068	NA	6.201017	NA	7669.819	4.255634	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	24.01.2016	12.2	NA	#VALUE!	NA	0.538548	0.130884	0.538548	0.130884		0	0	NA	NA	NA	NA	NA	NA	NA	3.250689	NA	4.414328	NA	5.968197	NA	7396.418	4.114697	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	31.01.2016	11.9	2.858146	0.240180336	0.06847371	0.54736	0.132032	0.54736	0.132032		0	0	NA	NA	NA	NA	NA	NA	NA	3.373748	NA	4.599664	NA	6.175798	NA	7447.885	4.145662	NA	0.2401803	NA	0.005754094	NA	2.3957389
108	LAE01	Outlet	06.02.2016	12.3	NA	#VALUE!	NA	0.528416	0.130308	0.528416	0.130308		0	0	NA	NA	NA	NA	NA	NA	NA	3.186602	NA	4.296065	NA	5.914472	NA	7263.65	4.055131	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	14.02.2016	11.4	NA	#VALUE!	NA	0.51616	0.125892	0.51616	0.125892		0	0	NA	NA	NA	NA	NA	NA	NA	3.340105	NA	4.527719	NA	6.100351	NA	7422.064	4.100022	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	21.02.2016	NA	NA	#VALUE!	NA	0.505896	0.124288	0.505896	0.124288		0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7370.709	4.070353	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	28.02.2016	11.2	3.558331	0.317708125	0.0789314	0.520652	0.123844	0.520652	0.123844		0	0	NA	NA	NA	NA	NA	NA	NA	3.397929	NA	4.648679	NA	6.105714	NA	7613.652	4.204095	NA	0.3177081	NA	0.007047446	NA	2.2182142
108	LAE01	Outlet	06.03.2016	11.7	NA	#VALUE!	NA	0.52046	0.124084	0.52046	0.124084		0	0	NA	NA	NA	NA	NA	NA	NA	3.251043	NA	4.448376	NA	5.883077	NA	7561.309	4.194417	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	14.03.2016	11.8	NA	#VALUE!	NA	0.52682	0.125256	0.52682	0.125256		0	0	NA	NA	NA	NA	NA	NA	NA	3.258573	NA	4.464576	NA	5.873898	NA	7600.704	4.205946	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	21.03.2016	10.8	NA	#VALUE!	NA	0.535544	0.12666	0.535544	0.12666		0	0	NA	NA	NA	NA	NA	NA	NA	3.622926	NA	4.958741	NA	6.40963	NA	7736.392	4.228201	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	28.03.2016	10.9	3.818483	0.350319541	0.06571142	0.45834	0.108712	0.45834	0.108712		0	0	NA	NA	NA	NA	NA	NA	NA	3.077358	NA	4.204954	NA	5.457248	NA	7705.265	4.216094	NA	0.3503195	NA	0.006028571	NA	1.7208778
108	LAE01	Outlet	03.04.2016	10.3	NA	#VALUE!	NA	0.455356	0.10532	0.455356	0.10532		0	0	NA	NA	NA	NA	NA	NA	NA	3.214447	NA	4.420932	NA	5.526214	NA	7999.93	4.323547	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	09.04.2016	9.8	NA	#VALUE!	NA	0.402472	0.093912	0.402472	0.093912		0	0	NA	NA	NA	NA	NA	NA	NA	2.980204	NA	4.106857	NA	5.267347	NA	7796.823	4.285629	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	18.04.2016	8.7	NA	#VALUE!	NA	0.376672	0.088056	0.376672	0.088056		0	0	NA	NA	NA	NA	NA	NA	NA	3.130207	NA	4.329563	NA	5.623448	NA	7699.125	4.277642	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	24.04.2016	8.2	3.565393	0.434804024	0.02447099	0.367656	0.086616	0.367656	0.086616		0	0	NA	NA	NA	NA	NA	NA	NA	3.24639	NA	4.48361	NA	5.89122	NA	7610.665	4.244666	NA	0.434804	NA	0.002984267	NA	0.6863476
108	LAE01	Outlet	01.05.2016	7.7	NA	#VALUE!	NA	0.374496	0.088898	0.374496	0.088898		0	0	NA	NA	NA	NA	NA	NA	NA	3.530961	NA	4.863584	NA	6.446494	NA	7544.542	4.212648	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	08.05.2016	6.5	NA	#VALUE!	NA	0.297112	0.070436	0.297112	0.070436		0	0	NA	NA	NA	NA	NA	NA	NA	3.322462	NA	4.570954	NA	6.132308	NA	7453.889	4.218184	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	15.05.2016	8.8	NA	#VALUE!	NA	0.400868	0.09582	0.400868	0.09582		0	0	NA	NA	NA	NA	NA	NA	NA	3.309409	NA	4.555318	NA	6.144091	NA	7414.145	4.183552	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	22.05.2016	8.4	NA	#VALUE!	NA	0.396816	0.093384	0.396816	0.093384		0	0	NA	NA	NA	NA	NA	NA	NA	3.402286	NA	4.724	NA	6.320476	NA	7474.12	4.249293	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	29.05.2016	10.3	4.020845	0.390373301	0.05667013	0.43696	0.101184	0.43696	0.101184		0	0	NA	NA	NA	NA	NA	NA	NA	3.033437	NA	4.24233	NA	5.559612	NA	7630.623	4.318469	NA	0.3903733	NA	0.005501955	NA	1.4094084
108	LAE01	Outlet	06.06.2016	9.3	NA	#VALUE!	NA	0.42478	0.095776	0.42478	0.095776		0	0	NA	NA	NA	NA	NA	NA	NA	3.234796	NA	4.567527	NA	5.825806	NA	7840.162	4.43514	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	12.06.2016	8.8	NA	#VALUE!	NA	0.3831876	0.083732	0.3831876	0.083732		0	0	NA	NA	NA	NA	NA	NA	NA	3.076182	NA	4.354405	NA	5.176818	NA	8411.353	4.576358	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	19.06.2016	9.2	NA	#VALUE!	NA	0.383968	0.083284	0.383968	0.083284		0	0	NA	NA	NA	NA	NA	NA	NA	2.938435	NA	4.173565	NA	4.943478	NA	8442.568	4.610345	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	25.06.2016	8.7	3.12	0.35862069	0.06365176	0.362904	0.078688	0.362904	0.078688		0	0	NA	NA	NA	NA	NA	NA	NA	2.936966	NA	4.17131	NA	4.951264	NA	8424.738	4.611936	NA	0.3586207	NA	0.007316295	NA	2.0401206
108	LAE01	Outlet	03.07.2016	11.4	NA	#VALUE!	NA	0.51192	0.114512	0.51192	0.114512		0	0	NA	NA	NA	NA	NA	NA	NA	3.198281	NA	4.490526	NA	5.530175	NA	8120.043	4.470449	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	10.07.2016	11.7	NA	#VALUE!	NA	0.478152	0.107224	0.478152	0.107224		0	0	NA	NA	NA	NA	NA	NA	NA	2.909265	NA	4.086769	NA	5.056752	NA	8081.807	4.459375	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	17.07.2016	11.5	NA	#VALUE!	NA	0.487496	0.108768	0.487496	0.108768		0	0	NA	NA	NA	NA	NA	NA	NA	3.010365	NA	4.239096	NA	5.230957	NA	8103.863	4.48198	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	23.07.2016	11.3	NA	#VALUE!	NA	0.47528	0.106464	0.47528	0.106464		0	0	NA	NA	NA	NA	NA	NA	NA	2.974265	NA	4.206018	NA	5.289558	NA	7951.549	4.464232	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	31.07.2016	11.8	3.23	0.273728814	0.07042039	0.51824	0.115956	0.51824	0.115956		0	0	NA	NA	NA	NA	NA	NA	NA	3.111831	NA	4.391864	NA	5.478305	NA	8016.831	4.469281	NA	0.2737288	NA	0.00596783	NA	2.1801979
108	LAE01	Outlet	07.08.2016	12.3	NA	#VALUE!	NA	0.531984	0.120876	0.531984	0.120876		0	0	NA	NA	NA	NA	NA	NA	NA	3.096293	NA	4.325073	NA	5.433659	NA	7959.781	4.401072	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	14.08.2016	13.4	NA	#VALUE!	NA	0.63315	0.144714	0.63315	0.144714		0	0	NA	NA	NA	NA	NA	NA	NA	3.382254	NA	4.725	NA	6.012985	NA	7857.994	4.375181	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	21.08.2016	12.8	NA	#VALUE!	NA	0.589626	0.13404	0.589626	0.13404		0	0	NA	NA	NA	NA	NA	NA	NA	3.27825	NA	4.606453	NA	5.844844	NA	7881.225	4.398881	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	28.08.2016	12.8	3.262757	0.254902891	0.08	0.57558	0.133014	0.57558	0.133014		0	0	NA	NA	NA	NA	NA	NA	NA	3.221156	NA	4.496719	NA	5.845781	NA	7692.246	4.327214	NA	0.2549029	NA	0.00625	NA	2.4519138
108	LAE01	Outlet	05.09.2016	12.5	NA	#VALUE!	NA	0.592488	0.137262	0.592488	0.137262		0	0	NA	NA	NA	NA	NA	NA	NA	3.388896	NA	4.739904	NA	6.2016	NA	7643.034	4.316475	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.09.2016	12.3	NA	#VALUE!	NA	0.554844	0.126654	0.554844	0.126654		0	0	NA	NA	NA	NA	NA	NA	NA	3.20922	NA	4.510927	NA	5.786341	NA	7795.819	4.380785	NA	NA	NA	NA	NA	NA
NA		Outlet	15.09.2016	NA	NA	#VALUE!	NA	NA	NA				#VALUE!	#VALUE!	2.91	0.07	12.22	0.417	0.296	0.092	0.051	NA	2.422259	NA	3.412439	NA	4.173486	NA	NA	4.532609	NA	0.2381342	NA	0.005728314	NA
108	LAE01	Outlet	18.09.2016	12	NA	#VALUE!	NA	0.539802	0.1242726	0.539802	0.1242726		0	0	NA	NA	NA	NA	NA	NA	NA	3.19965	NA	4.49835	NA	5.868	NA	7665.9	4.343693	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	19.09.2016	12	NA	#VALUE!	NA	NA	NA				#VALUE!	#VALUE!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	24.09.2016	11.8	3.780215	0.320357203	0.1	0.520308	0.1186926	0.520308	0.1186926		0	0	NA	NA	NA	NA	NA	NA	NA	3.131695	NA	4.40939	NA	5.717288	NA	7712.38	4.38366	NA	0.3203572	NA	0.008474576	NA	2.6453525
108	LAE01	Outlet	02.10.2016	11.7	NA	#VALUE!	NA	0.52737	0.122814	0.52737	0.122814		0	0	NA	NA	NA	NA	NA	NA	NA	3.226103	NA	4.507436	NA	5.922051	NA	7611.275	4.294054	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	09.10.2016	11.2	NA	#VALUE!	NA	0.531492	0.125766	0.531492	0.125766		0	0	NA	NA	NA	NA	NA	NA	NA	3.407571	NA	4.745464	NA	6.398036	NA	7417.064	4.226039	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	17.10.2016	10.7	NA	#VALUE!	NA	0.554334	0.131754	0.554334	0.131754		0	0	NA	NA	NA	NA	NA	NA	NA	3.719495	NA	5.180692	NA	7.019439	NA	7380.492	4.207341	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	20.10.2016	11.3	NA	#VALUE!	NA	0.51228	0.120912	0.51228	0.120912		0	0	NA	NA	NA	NA	NA	NA	NA	3.246531	NA	4.533451	NA	6.129558	NA	7396.05	4.2368	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	24.10.2016	11.1	NA	#VALUE!	NA	0.537132	0.127152	0.537132	0.127152		0	0	NA	NA	NA	NA	NA	NA	NA	3.472103	NA	4.839027	NA	6.518378	NA	7423.667	4.22433	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	30.10.2016	11.4	3.895	0.341666667	0.141265	0.541788	0.126546	0.541788	0.126546		0	0	NA	NA	NA	NA	NA	NA	NA	3.398263	NA	4.752526	NA	6.324737	NA	7514.188	4.281352	NA	0.3416667	NA	0.012391667	NA	3.6268293
108	LAE01	Outlet	07.11.2016	11.7	NA	#VALUE!	NA	0.546016	0.127784	0.546016	0.127784		0	0	NA	NA	NA	NA	NA	NA	NA	3.345778	NA	4.666803	NA	6.174051	NA	7558.738	4.272961	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	13.11.2016	12.3	NA	#VALUE!	NA	0.5763	0.134508	0.5763	0.134508		0	0	NA	NA	NA	NA	NA	NA	NA	3.358634	NA	4.685366	NA	6.141496	NA	7629.03	4.284504	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	19.11.2016	12.1	NA	#VALUE!	NA	0.571304	0.133564	0.571304	0.133564		0	0	NA	NA	NA	NA	NA	NA	NA	3.391769	NA	4.721521	NA	6.189124	NA	7628.738	4.27738	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	27.11.2016	13.2	3.714192	0.281378182	0.12383905	0.562948	0.13078	0.562948	0.13078		0	0	NA	NA	NA	NA	NA	NA	NA	3.074424	NA	4.264758	NA	5.498485	NA	7756.241	4.304542	NA	0.2813782	NA	0.009381746	NA	3.3342124
108	LAE01	Outlet	04.12.2016	13.5	NA	#VALUE!	NA	0.569704	0.13272	0.569704	0.13272		0	0	NA	NA	NA	NA	NA	NA	NA	3.041896	NA	4.22003	NA	5.443852	NA	7751.919	4.292526	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.12.2016	13	NA	#VALUE!	NA	0.579868	0.1345	0.579868	0.1345		0	0	NA	NA	NA	NA	NA	NA	NA	3.213446	NA	4.460523	NA	5.713231	NA	7807.357	4.311286	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	18.12.2016	13.5	NA	#VALUE!	NA	0.618936	0.144488	0.618936	0.144488		0	0	NA	NA	NA	NA	NA	NA	NA	3.3136	NA	4.584711	NA	5.909926	NA	7757.646	4.28365	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	27.12.2016	13.1	3.660273	0.279410153	0.12899505	0.651044	0.152904	0.651044	0.152904		0	0	NA	NA	NA	NA	NA	NA	NA	3.593405	NA	4.969802	NA	6.523053	NA	7618.827	4.257861	NA	0.2794101	NA	0.00984695	NA	3.5241922
108	LAE01	Outlet	01.01.2017	13.1	NA	#VALUE!	NA	0.656656	0.152836	0.656656	0.152836		0	0	NA	NA	NA	NA	NA	NA	NA	3.609557	NA	5.012641	NA	6.47542	NA	7741.029	4.296475	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	08.01.2017	13.8	NA	#VALUE!	NA	0.649772	0.151408	0.649772	0.151408		0	0	NA	NA	NA	NA	NA	NA	NA	3.391855	NA	4.708493	NA	6.097391	NA	7722.143	4.29153	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	15.01.2017	13.4	NA	#VALUE!	NA	0.67946	0.159032	0.67946	0.159032		0	0	NA	NA	NA	NA	NA	NA	NA	3.660537	NA	5.070597	NA	6.616418	NA	7663.659	4.272473	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	22.01.2017	13.1	NA	#VALUE!	NA	0.635304	0.148064	0.635304	0.148064		0	0	NA	NA	NA	NA	NA	NA	NA	3.501069	NA	4.849649	NA	6.265344	NA	7740.436	4.290739	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	25.01.2017	13.7	NA	#VALUE!	NA	0.644912	0.149868	0.644912	0.149868		0	0	2.97	0.09	13.63	0.541	0.388	0.124	0.07	3.392263	2.846662	4.707387	3.969186	6.065985	5.13573	7760.3	4.3032	4.362903	NA	0.2179017	NA	0.006603081	NA
108	LAE01	Outlet	29.01.2017	14.2	4.1843	0.294669014	0.02921968	0.668852	0.154256	0.668852	0.154256		0	0	NA	NA	NA	NA	NA	NA	NA	3.379887	NA	4.710225	NA	6.034085	NA	7806.031	4.335987	NA	0.294669	NA	0.002057724	NA	0.6983171
108	LAE01	Outlet	05.02.2017	13	NA	#VALUE!	NA	0.6331996	0.148928	0.6331996	0.148928		0	0	NA	NA	NA	NA	NA	NA	NA	3.523415	NA	4.870766	NA	6.388	NA	7624.869	4.251716	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.02.2017	13.1	NA	#VALUE!	NA	0.6400236	0.151864	0.6400236	0.151864		0	0	NA	NA	NA	NA	NA	NA	NA	3.547542	NA	4.885676	NA	6.495267	NA	7521.902	4.214452	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	19.02.2017	13.2	NA	#VALUE!	NA	0.6250836	0.147936	0.6250836	0.147936		0	0	NA	NA	NA	NA	NA	NA	NA	3.438242	NA	4.735482	NA	6.293333	NA	7524.6	4.225365	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	25.02.2017	13.2	3.430818	0.259910455	0.06600567	0.635636	0.149428	0.635636	0.149428		0	0	NA	NA	NA	NA	NA	NA	NA	3.485818	NA	4.815424	NA	6.304545	NA	7638.02	4.253794	NA	0.2599105	NA	0.005000429	NA	1.9239047
108	LAE01	Outlet	06.03.2017	12.4	NA	#VALUE!	NA	0.593752	0.135712	0.593752	0.135712		0	0	NA	NA	NA	NA	NA	NA	NA	3.44671	NA	4.788323	NA	5.899355	NA	8116.689	4.375088	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.03.2017	12.7	NA	#VALUE!	NA	0.614232	0.146068	0.614232	0.146068		0	0	NA	NA	NA	NA	NA	NA	NA	3.520756	NA	4.836472	NA	6.424252	NA	7528.46	4.20511	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	18.03.2017	12.6	NA	#VALUE!	NA	0.576356	0.135356	0.576356	0.135356		0	0	NA	NA	NA	NA	NA	NA	NA	3.314159	NA	4.574254	NA	5.973968	NA	7656.977	4.258075	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	25.03.2017	12.6	3.613785	0.286808333	0.12347679	0.600804	0.142404	0.600804	0.142404		0	0	NA	NA	NA	NA	NA	NA	NA	3.45854	NA	4.768286	NA	6.320317	NA	7544.377	4.219011	NA	0.2868084	NA	0.009799745	NA	3.4168269
108	LAE01	Outlet	01.04.2017	12.7	NA	#VALUE!	NA	0.597264	0.139384	0.597264	0.139384		0	0	2.89	0.051	10.29	0.619	NA	0.143	0.078	3.415307	NA	4.702866	6.015549	6.091024	7.580175	7720.978	4.285026	4.328671	NA	0.2808552	NA	0.004956268	NA
108	LAE01	Outlet	09.04.2017	11.6	NA	#VALUE!	NA	0.55512	0.128872	0.55512	0.128872		0	0	NA	NA	NA	NA	NA	NA	NA	3.472414	NA	4.785517	NA	6.11069	NA	7831.386	4.30753	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	16.04.2017	10.2	NA	#VALUE!	NA	0.464544	0.108056	0.464544	0.108056		0	0	NA	NA	NA	NA	NA	NA	NA	3.298314	NA	4.554353	NA	5.853333	NA	7780.785	4.299104	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	23.04.2017	10.3	NA	#VALUE!	NA	0.490668	0.115868	0.490668	0.115868		0	0	NA	NA	NA	NA	NA	NA	NA	3.457476	NA	4.763767	NA	6.247767	NA	7624.751	4.234715	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	30.04.2017	10.7	2.459634	0.229872336	0.04655617	0.471344	0.109996	0.471344	0.109996		0	0	NA	NA	NA	NA	NA	NA	NA	3.180785	NA	4.405084	NA	5.72	NA	7701.196	4.285101	NA	0.2298724	NA	0.004351044	NA	1.8928087
108	LAE01	Outlet	07.05.2017	9.6	NA	#VALUE!	NA	0.451788	0.105504	0.451788	0.105504		0	0	NA	NA	NA	NA	NA	NA	NA	3.393292	NA	4.706125	NA	6.09	NA	7727.627	4.282188	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	14.05.2017	9.1	NA	#VALUE!	NA	0.44072	0.103068	0.44072	0.103068		0	0	NA	NA	NA	NA	NA	NA	NA	3.479692	NA	4.843077	NA	6.316923	NA	7666.829	4.276012	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	21.05.2017	10.1	NA	#VALUE!	NA	0.484384	0.1153644	0.484384	0.1153644		0	0	NA	NA	NA	NA	NA	NA	NA	3.469386	NA	4.795881	NA	6.467327	NA	7415.554	4.19873	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	28.05.2017	10	3.516298	0.3516298	0.06640107	0.448908	0.1022004	0.448908	0.1022004		0	0	NA	NA	NA	NA	NA	NA	NA	3.18832	NA	4.48908	NA	5.726	NA	7839.818	4.392429	NA	0.3516298	NA	0.006640107	NA	1.8883801
108	LAE01	Outlet	04.06.2017	10.1	NA	#VALUE!	NA	0.431292	0.0965204	0.431292	0.0965204		0	0	NA	NA	NA	NA	NA	NA	NA	3.025584	NA	4.270218	NA	5.303366	NA	8051.901	4.468403	NA	NA	NA	NA	NA	NA
NA		Outlet	06.06.2017	NA	NA	#VALUE!	NA	NA	NA				#VALUE!	#VALUE!	NA	NA	8.26	0.452	NA	0.107	0.062	NA	NA	NA	5.472155	NA	7.506053	NA	NA	4.224299	NA	NA	NA	NA	NA
108	LAE01	Outlet	11.06.2017	11.8	NA	#VALUE!	NA	0.5216	0.118712	0.5216	0.118712		0	0	NA	NA	NA	NA	NA	NA	NA	3.17678	NA	4.420339	NA	5.512203	NA	8019.187	4.393827	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	18.06.2017	12.1	NA	#VALUE!	NA	0.540184	0.125224	0.540184	0.125224		0	0	NA	NA	NA	NA	NA	NA	NA	3.21957	NA	4.464331	NA	5.759008	NA	7751.909	4.313742	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	25.06.2017	11.8	4.206796	0.356508136	0.05783514	0.539452	0.122668	0.539452	0.122668		0	0	NA	NA	NA	NA	NA	NA	NA	3.269525	NA	4.571627	NA	5.798305	NA	7884.42	4.397659	NA	0.3565081	NA	0.004901283	NA	1.3748028
108	LAE01	Outlet	02.07.2017	11.5	NA	#VALUE!	NA	0.518024	0.115888	0.518024	0.115888		0	0	NA	NA	NA	NA	NA	NA	NA	3.197983	NA	4.504557	NA	5.580174	NA	8072.43	4.47004	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	10.07.2017	11.6	NA	#VALUE!	NA	0.520504	0.116444	0.520504	0.116444		0	0	NA	NA	NA	NA	NA	NA	NA	3.178	NA	4.487103	NA	5.606552	NA	8003.321	4.469994	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	16.07.2017	10.9	NA	#VALUE!	NA	0.446652	0.101192	0.446652	0.101192		0	0	NA	NA	NA	NA	NA	NA	NA	2.914275	NA	4.097725	NA	5.234128	NA	7828.858	4.413906	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	24.07.2017	10.4	NA	#VALUE!	NA	0.418832	0.09372	0.418832	0.09372		0	0	NA	NA	NA	NA	NA	NA	NA	2.845385	NA	4.027231	NA	5.034615	NA	7999.083	4.468971	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	30.07.2017	10.8	3.535249	0.32733787	0.07045421	0.459396	0.105276	0.459396	0.105276		0	0	NA	NA	NA	NA	NA	NA	NA	3.01533	NA	4.253667	NA	5.61037	NA	7581.793	4.36373	NA	0.3273379	NA	0.006523538	NA	1.9929063
108	LAE01	Outlet	05.08.2017	11.4	NA	#VALUE!	NA	0.440532	0.098258	0.440532	0.098258		0	0	NA	NA	NA	NA	NA	NA	NA	2.725439	NA	3.864316	NA	4.726316	NA	8176.169	4.483421	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	14.08.2017	15.1	NA	#VALUE!	NA	0.632256	0.14406	0.632256	0.14406		0	0	NA	NA	NA	NA	NA	NA	NA	2.980901	NA	4.187126	NA	5.309139	NA	7886.638	4.388838	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	20.08.2017	15.4	NA	#VALUE!	NA	0.660248	0.153512	0.660248	0.153512		0	0	NA	NA	NA	NA	NA	NA	NA	3.081117	NA	4.287325	NA	5.569351	NA	7698.069	4.300954	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	26.08.2017	15.3	4.518225	0.295308824	0.05343699	0.646804	0.14846	0.646804	0.14846		0	0	NA	NA	NA	NA	NA	NA	NA	3.01532	NA	4.227477	NA	5.410719	NA	7813.152	4.356756	NA	0.2953088	NA	0.003492614	NA	1.1826986
108	LAE01	Outlet	03.09.2017	14.8	NA	#VALUE!	NA	0.628784	0.145448	0.628784	0.145448		0	0	NA	NA	NA	NA	NA	NA	NA	3.034054	NA	4.248541	NA	5.532162	NA	7679.711	4.323085	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	10.09.2017	14	NA	#VALUE!	NA	NA	NA				#VALUE!	#VALUE!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	16.09.2017	15.2	NA	#VALUE!	NA	0.663496	0.153016	0.663496	0.153016		0	0	NA	NA	NA	NA	NA	NA	NA	3.134632	NA	4.365105	NA	5.583158	NA	7818.345	4.336122	NA	NA	NA	NA	NA	NA
NA		Outlet	22.09.2017	NA	NA	#VALUE!	NA	NA	NA				#VALUE!	#VALUE!	3.86	0.059	16.91	0.681	NA	0.157	0.087	NA	NA	NA	4.027203	NA	5.144885	NA	NA	4.33758	NA	0.2282673	NA	0.00348906	NA
108	LAE01	Outlet	24.09.2017	14.7	4.50964	0.306778231	0.06044691	0.650224	0.152028	0.650224	0.152028		0	0	NA	NA	NA	NA	NA	NA	NA	3.193034	NA	4.423293	NA	5.765714	NA	7671.716	4.277002	NA	0.3067782	NA	0.004112034	NA	1.3403932
108	LAE01	Outlet	01.10.2017	15.3	NA	#VALUE!	NA	0.649148	0.153608	0.649148	0.153608		0	0	NA	NA	NA	NA	NA	NA	NA	3.080837	NA	4.242797	NA	5.585621	NA	7595.928	4.226004	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	08.10.2017	14.5	NA	#VALUE!	NA	0.647524	0.151988	0.647524	0.151988		0	0	NA	NA	NA	NA	NA	NA	NA	3.232966	NA	4.465683	NA	5.851586	NA	7631.576	4.260363	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	15.10.2017	13.4	NA	#VALUE!	NA	0.625644	0.146376	0.625644	0.146376		0	0	NA	NA	NA	NA	NA	NA	NA	3.380478	NA	4.668985	NA	6.062687	NA	7701.182	4.274225	NA	NA	NA	NA	NA	NA
108	LAE01	Outlet	23.10.2017	13.9	NA	#VALUE!	NA	0.635464	0.14892	0.635464	0.14892		0	0	NA	NA	NA	NA	NA	NA	NA	3.31905	NA	4.571683	NA	5.934676	NA	7703.341	4.26715	NA	NA	NA	NA	NA	NA
